235000,QD,1983,12,24,5.1857
235000,QD,1983,12,31,4.0629
235000,QD,1984,01,07,3.5886
235000,QD,1984,01,14,4.5543
235000,QD,1984,01,21,3.4343
235000,QD,1984,01,28,3.2857
235000,QD,1984,02,04,5.3029
235000,QD,1984,02,11,4.4229
235000,QD,1984,02,18,3.4086
235000,QD,1984,02,25,5.3000
235000,QD,1984,03,03,5.9100
235000,QD,1984,03,10,5.8671
235000,QD,1984,03,17,5.2171
235000,QD,1984,03,24,5.0971
235000,QD,1984,03,31,8.5429
235000,QD,1984,04,07,7.7200
235000,QD,1984,04,14,5.6986
235000,QD,1984,04,21,4.9357
235000,QD,1984,04,28,4.9100
235000,QD,1984,05,05,6.4229
235000,QD,1984,05,12,5.1371
235000,QD,1984,05,19,4.2629
235000,QD,1984,05,26,4.6071
235000,QD,1984,06,02,2.8857
235000,QD,1984,06,09,3.5629
235000,QD,1984,06,16,2.7714
235000,QD,1984,06,23,2.8571
235000,QD,1984,06,30,2.8857
235000,QD,1984,07,07,2.7714
235000,QD,1984,07,14,3.6257
235000,QD,1984,07,21,3.2057
235000,QD,1984,07,28,3.1143
235000,QD,1984,08,04,3.1571
235000,QD,1984,08,11,4.2371
235000,QD,1984,08,18,2.4286
235000,QD,1984,08,25,2.3314
235000,QD,1984,09,01,2.6686
235000,QD,1984,09,08,3.9343
235000,QD,1984,09,15,3.7143
235000,QD,1984,09,22,4.7400
235000,QD,1984,09,29,7.0114
235000,QD,1984,10,06,6.8429
235000,QD,1984,10,13,5.5029
235000,QD,1984,10,20,4.5400
235000,QD,1984,10,27,4.4543
235000,QD,1984,11,03,5.2200
235000,QD,1984,11,10,4.0943
235000,QD,1984,11,17,5.1486
235000,QD,1984,11,24,7.4771
235000,QD,1984,12,01,4.9486
235000,QD,1984,12,08,4.7114
235000,QD,1984,12,15,4.5686
235000,QD,1984,12,22,4.5086
235000,QD,1984,12,29,4.6543
235000,QD,1985,01,05,5.4600
235000,QD,1985,01,12,5.6600
235000,QD,1985,01,19,5.6600
235000,QD,1985,01,26,6.5329
235000,QD,1985,02,02,15.1914
235000,QD,1985,02,09,5.1371
235000,QD,1985,02,16,4.8529
235000,QD,1985,02,23,7.2286
235000,QD,1985,03,02,5.4229
235000,QD,1985,03,09,5.1371
235000,QD,1985,03,16,6.5614
235000,QD,1985,03,23,8.3486
235000,QD,1985,03,30,7.5071
235000,QD,1985,04,06,6.4014
235000,QD,1985,04,13,6.2371
235000,QD,1985,04,20,4.7729
